exchange,exchange_token,expiry,instrument_token,instrument_type,last_price,lot_size,name,segment,strike,tick_size,tradingsymbol
NSE,1515,,387841,EQ,0.0,1,THE INDIA CEMENTS,NSE,0.0,0.05,INDIACEM
NSE,1512,,387073,EQ,0.0,1,THE INDIAN HOTELS CO.,NSE,0.0,0.05,INDHOTEL
NSE,16933,,4334849,EQ,0.0,1,,NSE,0.0,0.05,INDBANK
NSE,11684,,2991105,EQ,0.0,1,,NSE,0.0,0.05,IMPEXFERRO-BE
NSE,12009,,3074305,EQ,0.0,1,IND MOTOR PART & ACC,NSE,0.0,0.05,IMPAL
NSE,19235,,4924161,EQ,0.0,1,INDIAN METALS & FERRO,NSE,0.0,0.05,IMFA
NSE,9381,,2401537,EQ,0.0,1,,NSE,0.0,0.05,IL&FSTRANS-BZ
NSE,9380,,2401281,EQ,0.0,1,,NSE,0.0,0.05,IL&FSENGG-BZ
NSE,19525,,4998401,EQ,0.0,1,INDUSTRIAL INV TRUST,NSE,0.0,0.05,IITL
NSE,2384,,610305,EQ,0.0,1,IIHFL NCD OPT II,NSE,0.0,0.01,IIHFL-N3
NSE,2381,,609537,EQ,0.0,1,IIHFL 12.00 NCD OPT I,NSE,0.0,0.01,IIHFL-N2
NSE,8738,,2236929,EQ,0.0,1,,NSE,0.0,0.01,IIFLFIN-NI
NSE,8735,,2236161,EQ,0.0,1,,NSE,0.0,0.01,IIFLFIN-NH
NSE,8719,,2232065,EQ,0.0,1,,NSE,0.0,0.01,IIFLFIN-NG
NSE,8693,,2225409,EQ,0.0,1,,NSE,0.0,0.01,IIFLFIN-NF
NSE,8688,,2224129,EQ,0.0,1,,NSE,0.0,0.01,IIFLFIN-NE
NSE,8667,,2218753,EQ,0.0,1,,NSE,0.0,0.01,IIFLFIN-ND
NSE,8665,,2218241,EQ,0.0,1,,NSE,0.0,0.01,IIFLFIN-NC
NSE,11809,,3023105,EQ,0.0,1,IIFL HOLDINGS,NSE,0.0,0.05,IIFL
NSE,20058,,5134849,EQ,0.0,1,8.91% TAX FREE NCD,NSE,0.0,0.01,IIFCL-N4
NSE,20056,,5134337,EQ,0.0,1,8.66% TAX FREE NCD,NSE,0.0,0.01,IIFCL-N3
NSE,20054,,5133825,EQ,0.0,1,8.66% TAX FREE NCD,NSE,0.0,0.01,IIFCL-N2
NSE,20052,,5133313,EQ,0.0,1,7.40% TAX FREETRI SRIII,NSE,0.0,0.01,IIFCL-N1
NSE,14086,,3606017,EQ,0.0,1,I G PETROCHEMICALS,NSE,0.0,0.05,IGPL
NSE,11262,,2883073,EQ,0.0,1,INDRAPRASTHA GAS,NSE,0.0,0.05,IGL
NSE,634,,162305,EQ,0.0,1,IGARASHI MOTORS INDIA,NSE,0.0,0.05,IGARASHI
NSE,436,,111617,EQ,0.0,1,IFGL REFRACTORIES,NSE,0.0,0.05,IFGLEXPOR
NSE,6646,,1701377,EQ,0.0,1,9.40 % SRNCD TR II SR III,NSE,0.0,0.01,IFCI-NL
NSE,6643,,1700609,EQ,0.0,1,SRNCD TR II SR II,NSE,0.0,0.01,IFCI-NK
NSE,6641,,1700097,EQ,0.0,1,9.35 % SRNCD TR II SR I,NSE,0.0,0.01,IFCI-NJ
NSE,5761,,1474817,EQ,0.0,1,SRNCD SR VII,NSE,0.0,0.01,IFCI-NI
NSE,5755,,1473281,EQ,0.0,1,SRNCD SR V,NSE,0.0,0.01,IFCI-NG
NSE,5753,,1472769,EQ,0.0,1,9.90 % SRNCD SR IV,NSE,0.0,0.01,IFCI-NF
NSE,5750,,1472001,EQ,0.0,1,9.40 % SRNCD SR III,NSE,0.0,0.01,IFCI-NE
NSE,5746,,1470977,EQ,0.0,1,SRNCD SR II,NSE,0.0,0.01,IFCI-ND
NSE,5744,,1470465,EQ,0.0,1,9.80 % SRNCD SR I,NSE,0.0,0.01,IFCI-NC
NSE,1491,,381697,EQ,0.0,1,IFCI,NSE,0.0,0.05,IFCI
NSE,1485,,380161,EQ,0.0,1,IFB INDUSTRIES,NSE,0.0,0.05,IFBIND
NSE,1482,,379393,EQ,0.0,1,,NSE,0.0,0.05,IFBAGRO
NSE,220,,56321,EQ,0.0,1,INDIAN ENERGY EXC,NSE,0.0,0.05,IEX
NSE,18783,,4808449,EQ,0.0,1,IDFCAMC - IDFNIFTYET,NSE,0.0,0.01,IDFNIFTYET
NSE,10920,,2795521,EQ,0.0,1,,NSE,0.0,0.01,IDFCFIRSTB-NE
NSE,10917,,2794753,EQ,0.0,1,,NSE,0.0,0.01,IDFCFIRSTB-ND
NSE,10914,,2793985,EQ,0.0,1,,NSE,0.0,0.01,IDFCFIRSTB-NC
NSE,10908,,2792449,EQ,0.0,1,,NSE,0.0,0.01,IDFCFIRSTB-NB
NSE,10817,,2769153,EQ,0.0,1,,NSE,0.0,0.01,IDFCFIRSTB-NA
NSE,10814,,2768385,EQ,0.0,1,,NSE,0.0,0.01,IDFCFIRSTB-N9
NSE,10811,,2767617,EQ,0.0,1,,NSE,0.0,0.01,IDFCFIRSTB-N8
NSE,10808,,2766849,EQ,0.0,1,,NSE,0.0,0.01,IDFCFIRSTB-N7
NSE,10805,,2766081,EQ,0.0,1,,NSE,0.0,0.01,IDFCFIRSTB-N6
NSE,10802,,2765313,EQ,0.0,1,,NSE,0.0,0.01,IDFCFIRSTB-N5
NSE,10799,,2764545,EQ,0.0,1,,NSE,0.0,0.01,IDFCFIRSTB-N4
NSE,10929,,2797825,EQ,0.0,1,,NSE,0.0,0.01,IDFCFIRSTB-N3
NSE,10790,,2762241,EQ,0.0,1,,NSE,0.0,0.01,IDFCFIRSTB-N2
NSE,10780,,2759681,EQ,0.0,1,,NSE,0.0,0.01,IDFCFIRSTB-N1
NSE,11184,,2863105,EQ,0.0,1,,NSE,0.0,0.05,IDFCFIRSTB
NSE,11957,,3060993,EQ,0.0,1,IDFC,NSE,0.0,0.05,IDFC
NSE,14366,,3677697,EQ,0.0,1,IDEA CELLULAR,NSE,0.0,0.05,IDEA
NSE,25640,,6563841,EQ,0.0,1,IDBI MF - IDBI GOLD ETF,NSE,0.0,0.05,IDBIGOLD
NSE,14523,,3717889,EQ,0.0,1,ICRA,NSE,0.0,0.05,ICRA
NSE,11987,,3068673,EQ,0.0,1,INDO COUNT INDUSTRIES,NSE,0.0,0.05,ICIL
NSE,4378,,1120769,EQ,0.0,1,,NSE,0.0,0.01,ICICISENSX
NSE,18652,,4774913,EQ,0.0,1,ICICI PRU LIFE INS CO,NSE,0.0,0.05,ICICIPRULI
NSE,4529,,1159425,EQ,0.0,1,,NSE,0.0,0.01,ICICINXT50
NSE,17475,,4473601,EQ,0.0,1,,NSE,0.0,0.01,ICICINV20
NSE,29553,,7565569,EQ,0.0,1,,NSE,0.0,0.01,ICICINIFTY
NSE,30392,,7780353,EQ,0.0,1,,NSE,0.0,0.01,ICICINF100
NSE,17702,,4531713,EQ,0.0,1,,NSE,0.0,0.01,ICICIMCAP
NSE,21254,,5441025,EQ,0.0,1,,NSE,0.0,0.01,ICICILOVOL
NSE,4838,,1238529,EQ,0.0,1,,NSE,0.0,0.01,ICICILIQ
NSE,19679,,5037825,EQ,0.0,1,,NSE,0.0,0.05,ICICIGOLD
NSE,21770,,5573121,EQ,0.0,1,ICICI LOMBARD GIC,NSE,0.0,0.05,ICICIGI
NSE,17397,,4453633,EQ,0.0,1,PREMIER EXPLOSIVES,NSE,0.0,0.05,PREMEXPLN
NSE,2717,,695553,EQ,0.0,1,PRECISION WIRES INDIA,NSE,0.0,0.05,PRECWIRE
NSE,2711,,694017,EQ,0.0,1,,NSE,0.0,0.05,PRECOT
NSE,12603,,3226369,EQ,0.0,1,PRECISION CAMSHAFTS,NSE,0.0,0.05,PRECAM
NSE,13466,,3447297,EQ,0.0,1,,NSE,0.0,0.05,PIONEEREMB-BE
NSE,1008,,258049,EQ,0.0,1,FACT,NSE,0.0,0.05,FACT
NSE,30835,,7893761,EQ,0.0,1,,NSE,0.0,0.05,PILITA
NSE,11445,,2929921,EQ,0.0,1,,NSE,0.0,0.05,PILANIINVS
NSE,14552,,3725313,EQ,0.0,1,THE PHOENIX MILLS,NSE,0.0,0.05,PHOENIXLTD
NSE,2649,,678145,EQ,0.0,1,PHILIPS CARBON BLACK,NSE,0.0,0.05,PHILIPCARB
NSE,14260,,3650561,EQ,0.0,1,PEARL GLOBAL IND,NSE,0.0,0.05,PGIL
NSE,2535,,648961,EQ,0.0,1,P&G HYGIENE & HEALTH CARE,NSE,0.0,0.05,PGHH
NSE,25358,,6491649,EQ,0.0,1,PG ELECTROPLAST,NSE,0.0,0.05,PGEL
NSE,22602,,5786113,EQ,0.0,1,PTC INDIA FIN SERV,NSE,0.0,0.05,PFS
NSE,13496,,3454977,EQ,0.0,1,PRIME FOCUS,NSE,0.0,0.05,PFOCUS
NSE,2643,,676609,EQ,0.0,1,PFIZER,NSE,0.0,0.05,PFIZER
NSE,20028,,5127169,EQ,0.0,1,8.92% TAX FREE NCD,NSE,0.0,0.01,PFC-N8
NSE,20026,,5126657,EQ,0.0,1,8.67% TAX FREE NCD,NSE,0.0,0.01,PFC-N7
NSE,20024,,5126145,EQ,0.0,1,8.43% TAX FREE NCD,NSE,0.0,0.01,PFC-N6
NSE,20022,,5125633,EQ,0.0,1,8.30% TAX FREE NCD,NSE,0.0,0.01,PFC-N5
NSE,19978,,5114369,EQ,0.0,1,8.20% TAX FREE NCD,NSE,0.0,0.01,PFC-N4
NSE,19976,,5113857,EQ,0.0,1,7.60% TAX FREE NCD,NSE,0.0,0.01,PFC-N3
NSE,19974,,5113345,EQ,0.0,1,7.36% TAX FREE NCD,NSE,0.0,0.01,PFC-N2
NSE,19972,,5112833,EQ,0.0,1,7.35% TAX FREE NCD,NSE,0.0,0.01,PFC-N1
NSE,14299,,3660545,EQ,0.0,1,POWER FIN CORP,NSE,0.0,0.05,PFC
NSE,11351,,2905857,EQ,0.0,1,PETRONET LNG,NSE,0.0,0.05,PETRONET
NSE,6567,,1681153,EQ,0.0,1,,NSE,0.0,0.05,PETRONENGG-BE
NSE,18365,,4701441,EQ,0.0,1,PERSISTENT SYSTEMS,NSE,0.0,0.05,PERSISTENT
NSE,11250,,2880001,EQ,0.0,6000,PERFECT INFRAENGINEER,NSE,0.0,0.05,PERFECT-SM
NSE,2822,,722433,EQ,0.0,3000,,NSE,0.0,0.05,PENTAGOLD-SM
NSE,10569,,2705665,EQ,0.0,1,PENNAR ENG BLDG SYS,NSE,0.0,0.05,PENPEBS
NSE,2256,,577537,EQ,0.0,1,PENINSULA LAND,NSE,0.0,0.05,PENINLAND
NSE,20621,,5278977,EQ,0.0,1,PENNAR INDUSTRIES,NSE,0.0,0.05,PENIND
NSE,302,,77313,EQ,0.0,1,,NSE,0.0,0.01,PEL-D1
NSE,2412,,617473,EQ,0.0,1,PIRAMAL ENTERPRISES,NSE,0.0,0.05,PEL
NSE,8188,,2096129,EQ,0.0,1,,NSE,0.0,0.05,PEARLPOLY-BE
NSE,5264,,1347585,EQ,0.0,1,PDS MULTINATIONAL FAS,NSE,0.0,0.05,PDSMFL
NSE,19537,,5001473,EQ,0.0,1,,NSE,0.0,0.05,PDPL
NSE,15377,,3936513,EQ,0.0,1,PUDUMJEE PAPER PRO.,NSE,0.0,0.05,PDMJEPAPER
NSE,29124,,7455745,EQ,0.0,1,PC JEWELLER,NSE,0.0,0.05,PCJEWELLER
NSE,8898,,2277889,EQ,0.0,1,,NSE,0.0,0.05,PBAINFRA-BZ
NSE,2589,,662785,EQ,0.0,1,PATSPIN INDIA,NSE,0.0,0.05,PATSPINLTD
NSE,15219,,3896065,EQ,0.0,1,PATEL INT. LOG.,NSE,0.0,0.05,PATINTLOG
NSE,11699,,2994945,EQ,0.0,1,PATEL ENGINEERING,NSE,0.0,0.05,PATELENG
NSE,21657,,5544193,EQ,0.0,1600,PASHUPATI COTSPIN,NSE,0.0,0.05,PASHUPATI-SM
NSE,13791,,3530497,EQ,0.0,1,PARSVNATH DEVELOPER,NSE,0.0,0.05,PARSVNATH
NSE,5460,,1397761,EQ,0.0,2000,,NSE,0.0,0.05,PARIN-SM
NSE,17130,,4385281,EQ,0.0,1,PARAG MILK FOODS,NSE,0.0,0.05,PARAGMILK
NSE,13951,,3571457,EQ,0.0,1,PARAMOUNT COMM,NSE,0.0,0.05,PARACABLES
NSE,19095,,4888321,EQ,0.0,1,,NSE,0.0,0.05,PARABDRUGS-BE
NSE,2562,,655873,EQ,0.0,1,HUHTAMAKI PPL,NSE,0.0,0.05,PAPERPROD
NSE,18776,,4806657,EQ,0.0,6000,PANSARI DEVELOPERS,NSE,0.0,0.05,PANSARI-SM
NSE,21383,,5474049,EQ,0.0,1,,NSE,0.0,0.05,PALASHSECU
NSE,25468,,6519809,EQ,0.0,1,PAISALO DIGITAL,NSE,0.0,0.05,PAISALO
NSE,14413,,3689729,EQ,0.0,1,PAGE INDUSTRIES,NSE,0.0,0.05,PAGEIND
NSE,2723,,697089,EQ,0.0,1,,NSE,0.0,0.05,PAEL
NSE,3597,,920833,EQ,0.0,4000,,NSE,0.0,0.05,OSWALSEEDS-SM
NSE,2514,,643585,EQ,0.0,1,,NSE,0.0,0.05,OSWALAGRO
NSE,10396,,2661377,EQ,0.0,1,ORTIN LABORATORIES,NSE,0.0,0.05,ORTINLABSS
NSE,7230,,1850881,EQ,0.0,1,,NSE,0.0,0.05,ORTEL-BE
NSE,19931,,5102337,EQ,0.0,1,ORISSA MIN DEV CO,NSE,0.0,0.05,ORISSAMINE
NSE,31163,,7977729,EQ,0.0,1,ORIENT REFRACTORIES,NSE,0.0,0.05,ORIENTREF
NSE,2496,,638977,EQ,0.0,1,ORIENT PAPER AND INDS,NSE,0.0,0.05,ORIENTPPR
NSE,18208,,4661249,EQ,0.0,1,ORIENT PRESS,NSE,0.0,0.05,ORIENTLTD
NSE,2493,,638209,EQ,0.0,1,ORIENT HOTELS,NSE,0.0,0.05,ORIENTHOT
NSE,2972,,760833,EQ,0.0,1,,NSE,0.0,0.05,ORIENTELEC
NSE,30089,,7702785,EQ,0.0,1,ORIENT CEMENT,NSE,0.0,0.05,ORIENTCEM
NSE,14278,,3655169,EQ,0.0,1,ORIENT BELL,NSE,0.0,0.05,ORIENTBELL
NSE,2487,,636673,EQ,0.0,1,ORIENTAL BANK OF COMMERCE,NSE,0.0,0.05,ORIENTBANK
NSE,14346,,3672577,EQ,0.0,1,ORIENTAL TRIMEX,NSE,0.0,0.05,ORIENTALTL
NSE,13111,,3356417,EQ,0.0,1,ORIENT ABRASIVE,NSE,0.0,0.05,ORIENTABRA
NSE,10159,,2600705,EQ,0.0,1,ORICON ENTERPRISES,NSE,0.0,0.05,ORICONENT
NSE,1161,,297217,EQ,0.0,1,ORCHID PHARMA,NSE,0.0,0.05,ORCHIDPHAR-BZ
NSE,31475,,8057601,EQ,0.0,1,ORBIT EXPORTS,NSE,0.0,0.05,ORBTEXP
NSE,11012,,2819073,EQ,0.0,1,,NSE,0.0,0.05,OPTOCIRCUI
NSE,21469,,5496065,EQ,0.0,1,,NSE,0.0,0.05,OPTIEMUS
NSE,29747,,7615233,EQ,0.0,1000,OPAL LUXURY TIME PROD,NSE,0.0,0.05,OPAL-SM
NSE,2481,,635137,EQ,0.0,1,ONWARD TECHNOLOGIES,NSE,0.0,0.05,ONWARDTEC
NSE,15278,,3911169,EQ,0.0,1,ONMOBILE GLOBAL,NSE,0.0,0.05,ONMOBILE
NSE,2475,,633601,EQ,0.0,1,OIL AND NATURAL GAS CORP.,NSE,0.0,0.05,ONGC
NSE,824,,210945,EQ,0.0,2000,ONE POINT ONE SOL,NSE,0.0,0.05,ONEPOINT-SM
NSE,25492,,6525953,EQ,0.0,1,,NSE,0.0,0.05,ONELIFECAP
NSE,24231,,6203137,EQ,0.0,1,OM METALS INFRAPRO,NSE,0.0,0.05,OMMETALS
NSE,21511,,5506817,EQ,0.0,1,,NSE,0.0,0.05,OMKARCHEM
NSE,117,,29953,EQ,0.0,6000,OMFURN INDIA,NSE,0.0,0.05,OMFURN-SM
NSE,14853,,3802369,EQ,0.0,1,OMAXE,NSE,0.0,0.05,OMAXE
NSE,10922,,2796033,EQ,0.0,1,,NSE,0.0,0.05,OMAXAUTO
NSE,10637,,2723073,EQ,0.0,1,,NSE,0.0,0.05,OLECTRA
NSE,2472,,632833,EQ,0.0,1,OIL COUNTRY TUBULAR,NSE,0.0,0.05,OILCOUNTUB
NSE,17438,,4464129,EQ,0.0,1,OIL INDIA,NSE,0.0,0.05,OIL
NSE,10738,,2748929,EQ,0.0,1,ORACLE FIN SERV SOFT,NSE,0.0,0.05,OFSS
NSE,9411,,2409217,EQ,0.0,1,,NSE,0.0,0.05,NUTEK-BZ
NSE,31768,,8132609,EQ,0.0,1,8.91%S-R-NCD SERIES 3B,NSE,0.0,0.01,NTPC-N6
NSE,31766,,8132097,EQ,0.0,1,8.73%S-R-NCD SERIES 2B,NSE,0.0,0.01,NTPC-N5
NSE,31764,,8131585,EQ,0.0,1,8.66%S-R-NCD SERIES 1B,NSE,0.0,0.01,NTPC-N4
NSE,31762,,8131073,EQ,0.0,1,8.66%S-R-NCD SERIES 3A,NSE,0.0,0.01,NTPC-N3
NSE,31760,,8130561,EQ,0.0,1,8.48%S-R-NCD SERIES 2A,NSE,0.0,0.01,NTPC-N2
NSE,31758,,8130049,EQ,0.0,1,8.41%S-R-NCD SERIES 1A,NSE,0.0,0.01,NTPC-N1
NSE,11630,,2977281,EQ,0.0,1,NTPC,NSE,0.0,0.05,NTPC
NSE,30554,,7821825,EQ,0.0,1,,NSE,0.0,0.05,NTL-BE
NSE,11239,,2877185,EQ,0.0,1,NALWA SONS INVESTMENT,NSE,0.0,0.05,NSIL
NSE,7553,,1933569,EQ,0.0,1,NRB BEARING,NSE,0.0,0.05,NRBBEARING
NSE,20314,,5200385,EQ,0.0,1,N R AGARWAL INDS,NSE,0.0,0.05,NRAIL
NSE,4160,,1064961,EQ,0.0,1,,NSE,0.0,0.05,NORBTEAEXP
NSE,10786,,2761217,EQ,0.0,1,NOIDA TOLL BRIDGE CO,NSE,0.0,0.05,NOIDATOLL
NSE,2442,,625153,EQ,0.0,1,NOCIL,NSE,0.0,0.05,NOCIL
NSE,15332,,3924993,EQ,0.0,1,NMDC,NSE,0.0,0.05,NMDC
NSE,8585,,2197761,EQ,0.0,1,NLC INDIA,NSE,0.0,0.05,NLCINDIA
NSE,2439,,624385,EQ,0.0,1,NK INDUSTRIES,NSE,0.0,0.05,NKIND
NSE,19817,,5073153,EQ,0.0,1200,NITIRAJ ENGINEERS,NSE,0.0,0.05,NITIRAJ-SM
NSE,13175,,3372801,EQ,0.0,1,NITIN SPINNERS,NSE,0.0,0.05,NITINSPIN
NSE,14682,,3758593,EQ,0.0,1,,NSE,0.0,0.05,NITINFIRE
NSE,18809,,4815105,EQ,0.0,1,,NSE,0.0,0.05,NITESHEST
NSE,13300,,3404801,EQ,0.0,1,NITCO,NSE,0.0,0.05,NITCO
NSE,18844,,4824065,EQ,0.0,1,NIRAJ ISPAT IND,NSE,0.0,0.05,NIRAJISPAT-BE
NSE,6782,,1736193,EQ,0.0,1,INDO-NATIONAL,NSE,0.0,0.05,NIPPOBATRY
NSE,2421,,619777,EQ,0.0,1,NILKAMAL,NSE,0.0,0.05,NILKAMAL
NSE,7411,,1897217,EQ,0.0,1,,NSE,0.0,0.05,NILASPACES
NSE,9253,,2368769,EQ,0.0,1,,NSE,0.0,0.05,NILAINFRA
NSE,11543,,2955009,EQ,0.0,1,NIIT TECHNOLOGIES,NSE,0.0,0.05,NIITTECH
NSE,11522,,2949633,EQ,0.0,1,NIIT,NSE,0.0,0.05,NIITLTD
NSE,9059,,2319105,EQ,0.0,1,EDELWEISS ETF - NIFTY 50,NSE,0.0,0.01,NIFTYEES
NSE,10576,,2707457,EQ,0.0,1,RELIANCE ETF NIFTY BEES,NSE,0.0,0.01,NIFTYBEES
NSE,29733,,7611649,EQ,0.0,1,,NSE,0.0,0.05,NIBL
NSE,399,,102145,EQ,0.0,1,THE NEW INDIA ASSU CO,NSE,0.0,0.05,NIACL
NSE,31487,,8060673,EQ,0.0,1,8.92% SEC RED BOND S3B,NSE,0.0,0.01,NHPC-N6
NSE,31486,,8060417,EQ,0.0,1,8.79% SEC RED BOND S2B,NSE,0.0,0.01,NHPC-N5
NSE,31485,,8060161,EQ,0.0,1,8.43% SEC RED BOND S1B,NSE,0.0,0.01,NHPC-N4
NSE,31484,,8059905,EQ,0.0,1,8.67% SEC RED BOND S3A,NSE,0.0,0.01,NHPC-N3
NSE,31483,,8059649,EQ,0.0,1,8.54% SEC RED BOND S2A,NSE,0.0,0.01,NHPC-N2
NSE,31482,,8059393,EQ,0.0,1,8.18% SEC RED BOND S1A,NSE,0.0,0.01,NHPC-N1
NSE,17400,,4454401,EQ,0.0,1,NHPC,NSE,0.0,0.05,NHPC
NSE,1767,,452353,EQ,0.0,1,NHB 8.90 NCD TR II SR 3 B,NSE,0.0,0.01,NHBTF2023-N7
NSE,1765,,451841,EQ,0.0,1,NHB 8.93 NCD TR II SR 2 B,NSE,0.0,0.01,NHBTF2023-N6
NSE,1763,,451329,EQ,0.0,1,NHB 8.50 NCD TR II SR 1 B,NSE,0.0,0.01,NHBTF2023-N5
NSE,1761,,450817,EQ,0.0,1,NHB 8.65 NCD TR II SR 3 A,NSE,0.0,0.01,NHBTF2023-N4
NSE,1758,,450049,EQ,0.0,1,NHB 8.68 NCD TR II SR 2 A,NSE,0.0,0.01,NHBTF2023-N3
NSE,1754,,449025,EQ,0.0,1,NHB 8.25 NCD TR II SR 1 A,NSE,0.0,0.01,NHBTF2023-N2
NSE,7838,,2006529,EQ,0.0,1,,NSE,0.0,0.01,NETF
NSE,17963,,4598529,EQ,0.0,1,NESTLE INDIA,NSE,0.0,0.05,NESTLEIND
NSE,15409,,3944705,EQ,0.0,1,NESCO,NSE,0.0,0.05,NESCO
NSE,2388,,611329,EQ,0.0,1,,NSE,0.0,0.05,NELCO
NSE,14761,,3778817,EQ,0.0,1,NELCAST,NSE,0.0,0.05,NELCAST
NSE,11927,,3053313,EQ,0.0,1,NECTAR LIFESCIENCES,NSE,0.0,0.05,NECLIFE
NSE,13522,,3461633,EQ,0.0,1,NORTH EAST CARRY CORP,NSE,0.0,0.05,NECCLTD
NSE,11427,,2925313,EQ,0.0,1,,NSE,0.0,0.05,NDTV
NSE,31258,,8002049,EQ,0.0,1,NANDAN DENIM,NSE,0.0,0.05,NDL
NSE,18371,,4702977,EQ,0.0,1,NAGA DHUNSERI GROUP,NSE,0.0,0.05,NDGL
NSE,14490,,3709441,EQ,0.0,1,NCL INDUSTRIES,NSE,0.0,0.05,NCLIND
NSE,2319,,593665,EQ,0.0,1,NCC,NSE,0.0,0.05,NCC
NSE,4014,,1027585,EQ,0.0,1,NAVA BHARAT VENTURES LIMI,NSE,0.0,0.05,NBVENTURES
NSE,19111,,4892417,EQ,0.0,1,N.B.I. IND. FIN. CO.,NSE,0.0,0.05,NBIFIN
NSE,31415,,8042241,EQ,0.0,1,NBCC (INDIA),NSE,0.0,0.05,NBCC
NSE,2385,,610561,EQ,0.0,1,NAVNEET EDUCATION,NSE,0.0,0.05,NAVNETEDUL
NSE,10557,,2702593,EQ,0.0,1,NAVKAR CORPORATION,NSE,0.0,0.05,NAVKARCORP
NSE,2379,,609025,EQ,0.0,1,,NSE,0.0,0.05,NATNLSTEEL
NSE,6364,,1629185,EQ,0.0,1,NATIONAL ALUMINIUM CO,NSE,0.0,0.05,NATIONALUM
NSE,11065,,2832641,EQ,0.0,1,NATH BIO-GENES (I),NSE,0.0,0.05,NATHBIOGEN
NSE,3918,,1003009,EQ,0.0,1,NATCO PHARMA,NSE,0.0,0.05,NATCOPHARM
NSE,2726,,697857,EQ,0.0,4000,,NSE,0.0,0.05,NARMADA-SM
NSE,18706,,4788737,EQ,0.0,2000,NANDANI CREATION,NSE,0.0,0.05,NANDANI-SM
NSE,14440,,3696641,EQ,0.0,1,NAHAR SPINNING MILLS,NSE,0.0,0.05,NAHARSPING
NSE,14445,,3697921,EQ,0.0,1,NAHAR POLY FILMS,NSE,0.0,0.05,NAHARPOLY
NSE,13106,,3355137,EQ,0.0,1,NAHAR INDS ENT,NSE,0.0,0.05,NAHARINDUS
NSE,31286,,8009217,EQ,0.0,1,NAGARJUNA OIL REFINERY,NSE,0.0,0.05,NAGAROIL
NSE,11329,,2900225,EQ,0.0,1,0.01% CUM. RED. PREF,NSE,0.0,0.05,MUKANDLTD-P1
NSE,11325,,2899201,EQ,0.0,1,MUKAND,NSE,0.0,0.05,MUKANDLTD
NSE,8343,,2135809,EQ,0.0,1,MUKAND ENGINEERS,NSE,0.0,0.05,MUKANDENGG
NSE,2294,,587265,EQ,0.0,1,MAHANAGAR TELEPHONE NIGAM,NSE,0.0,0.05,MTNL
NSE,31409,,8040705,EQ,0.0,1,MT EDUCARE,NSE,0.0,0.05,MTEDUCARE
NSE,9358,,2395649,EQ,0.0,1,,NSE,0.0,0.05,MSTCLTD-BE
NSE,11919,,3051265,EQ,0.0,1,MSP STEEL & POWER,NSE,0.0,0.05,MSPL
NSE,2283,,584449,EQ,0.0,1,MRPL,NSE,0.0,0.05,MRPL
NSE,8998,,2303489,EQ,0.0,1,,NSE,0.0,0.05,MRO-TEK
NSE,5130,,1313281,EQ,0.0,5560,M.R. ORGANISATION,NSE,0.0,0.05,MRO-IT
NSE,2277,,582913,EQ,0.0,1,MRF,NSE,0.0,0.05,MRF
NSE,21792,,5578753,EQ,0.0,2000,M P TODAY MEDIA,NSE,0.0,0.05,MPTODAY-SM
NSE,10578,,2707969,EQ,0.0,1,MPS,NSE,0.0,0.05,MPSLTD
NSE,14947,,3826433,EQ,0.0,1,MOTILAL OSWAL FIN,NSE,0.0,0.05,MOTILALOFS
NSE,4204,,1076225,EQ,0.0,1,MOTHERSON SUMI SYSTEMS LT,NSE,0.0,0.05,MOTHERSUMI
NSE,2259,,578305,EQ,0.0,1,MOREPEN LAB.,NSE,0.0,0.05,MOREPENLAB
NSE,28877,,7392513,EQ,0.0,1,MORARJEE TEXTILES,NSE,0.0,0.05,MORARJEE
NSE,5938,,1520129,EQ,0.0,1,MONTE CARLO FASHIONS,NSE,0.0,0.05,MONTECARLO
NSE,7257,,1857793,EQ,0.0,1,MONSANTO INDIA,NSE,0.0,0.05,MONSANTO
NSE,6713,,1718529,EQ,0.0,1,MOLD-TEK PACKAGING,NSE,0.0,0.05,MOLDTKPAC
NSE,17625,,4512001,EQ,0.0,1,MOLD-TEK TECHNOLOGIES,NSE,0.0,0.05,MOLDTECH
NSE,20830,,5332481,EQ,0.0,1,MOIL,NSE,0.0,0.05,MOIL
NSE,4023,,1029889,EQ,0.0,1,,NSE,0.0,0.05,MOHOTAIND
NSE,29423,,7532289,EQ,0.0,1,MOHIT INDUSTRIES,NSE,0.0,0.05,MOHITIND
NSE,6934,,1775105,EQ,0.0,1,,NSE,0.0,0.05,MODIRUBBER-BE
NSE,17957,,4596993,EQ,0.0,1,MMTC,NSE,0.0,0.05,MMTC
NSE,2647,,677633,EQ,0.0,600,,NSE,0.0,0.05,MMP-SM
NSE,9267,,2372353,EQ,0.0,4000,MIG MEDIA NEURONS,NSE,0.0,0.05,MMNL-IT
NSE,13844,,3544065,EQ,0.0,1,MM FORGINGS,NSE,0.0,0.05,MMFL
NSE,20509,,5250305,EQ,0.0,2000,M K PROTEINS,NSE,0.0,0.05,MKPL-SM
NSE,2377,,608513,EQ,0.0,1500,,NSE,0.0,0.05,MITTAL-SM
NSE,31461,,8054017,EQ,0.0,2000,MITCON CON & ENG SERV,NSE,0.0,0.05,MITCON-SM
